q,d,d,d,q,d,q,d,d,d,d,d,d,q,q,q,q,q,d,d,d,q,q,q,q,q,q,q,q,q,q,q,q,q,q,q,q,d,d,d,q,q,q,q,d
145509,TableScan_Join,84260100,20000000,448000000,32,3,true,inial,false,true,false,true,20000000,true,false,900,false,true,false,false,12,10,110,80,5,.5,.65,.2,.9,.2,600,.50,70,60,2,3,1920,1408,1536,4,true,false,BLOCK,565
34114,TableScan_Group,284147,20000000,448000000,32,3,true,inial,false,true,false,true,20000000,true,false,900,false,true,false,false,12,10,110,80,5,.5,.65,.2,.9,.2,600,.50,70,60,2,3,1920,1408,1536,4,true,false,BLOCK,565
21815,TableScan_Select,284147,20000000,448000000,1,3,true,inial,false,true,false,true,20000000,true,false,900,false,true,false,false,12,10,110,80,5,.5,.65,.2,.9,.2,600,.50,70,60,2,3,1920,1408,1536,4,true,false,BLOCK,565
161.444,4
37748,TableScan_Join,7650000,8000000,128000000,15,4,true,none,false,true,false,false,50000000,true,false,800,false,true,true,false,6,8,100,10,15,.9,.80,.3,.5,.9,900,.95,70,50,3,2,1792,1536,1280,4,false,false,BLOCK,587
47240,TableScan_Join,33686779,8000000,128000000,15,4,true,none,false,true,false,false,50000000,true,false,800,false,true,true,false,6,8,100,10,15,.9,.80,.3,.5,.9,900,.95,70,50,3,2,1792,1536,1280,4,false,false,BLOCK,587
21210,TableScan_Group,114051,8000000,128000000,15,4,true,none,false,true,false,false,50000000,true,false,800,false,true,true,false,6,8,100,10,15,.9,.80,.3,.5,.9,900,.95,70,50,3,2,1792,1536,1280,4,false,false,BLOCK,587
15796,TableScan_Select,114051,8000000,128000000,1,4,true,none,false,true,false,false,50000000,true,false,800,false,true,true,false,6,8,100,10,15,.9,.80,.3,.5,.9,900,.95,70,50,3,2,1792,1536,1280,4,false,false,BLOCK,587
213.338,4
64455,TableScan_Join,7650000,8000000,256000000,16,1,true,none,true,true,false,true,40000000,false,false,500,false,false,false,true,12,4,140,70,20,.6,.70,.4,.5,.9,800,.65,40,50,3,3,1536,1536,1920,1,true,false,BLOCK,656
69840,TableScan_Join,33686779,8000000,256000000,16,1,true,none,true,true,false,true,40000000,false,false,500,false,false,false,true,12,4,140,70,20,.6,.70,.4,.5,.9,800,.65,40,50,3,3,1536,1536,1920,1,true,false,BLOCK,656
22580,TableScan_Group,114051,8000000,256000000,16,1,true,none,true,true,false,true,40000000,false,false,500,false,false,false,true,12,4,140,70,20,.6,.70,.4,.5,.9,800,.65,40,50,3,3,1536,1536,1920,1,true,false,BLOCK,656
16719,TableScan_Select,114051,8000000,256000000,1,1,true,none,true,true,false,true,40000000,false,false,500,false,false,false,true,12,4,140,70,20,.6,.70,.4,.5,.9,800,.65,40,50,3,3,1536,1536,1920,1,true,false,BLOCK,656
207.401,5
54742,TableScan_Join,3830000,4000000,128000000,13,1,false,inial,true,true,true,false,20000000,false,true,600,false,false,true,false,6,12,150,30,10,.5,.75,.3,.6,.3,800,.35,10,40,1,3,2048,1536,1408,4,true,false,BLOCK,253
52521,TableScan_Join,16846358,4000000,128000000,13,1,false,inial,true,true,true,false,20000000,false,true,600,false,false,true,false,6,12,150,30,10,.5,.75,.3,.6,.3,800,.35,10,40,1,3,2048,1536,1408,4,true,false,BLOCK,253
20693,TableScan_Group,150607,4000000,128000000,13,1,false,inial,true,true,true,false,20000000,false,true,600,false,false,true,false,6,12,150,30,10,.5,.75,.3,.6,.3,800,.35,10,40,1,3,2048,1536,1408,4,true,false,BLOCK,253
19964,TableScan_Group,136345,4000000,128000000,13,1,false,inial,true,true,true,false,20000000,false,true,600,false,false,true,false,6,12,150,30,10,.5,.75,.3,.6,.3,800,.35,10,40,1,3,2048,1536,1408,4,true,false,BLOCK,253
13733,TableScan_Select,57114,4000000,128000000,1,1,false,inial,true,true,true,false,20000000,false,true,600,false,false,true,false,6,12,150,30,10,.5,.75,.3,.6,.3,800,.35,10,40,1,3,2048,1536,1408,4,true,false,BLOCK,253
205.649,5
16329,TableScan_None,3670000,4000000,128000000,0,2,true,ore,false,true,true,true,70000000,false,true,600,true,true,false,false,6,6,130,100,20,.6,.85,.3,.7,.7,1600,.85,90,60,3,1,1408,1408,1152,3,false,false,RECORD,428
43111,TableScan_Join,16846358,4000000,128000000,20,2,true,ore,false,true,true,true,70000000,false,true,600,true,true,false,false,6,6,130,100,20,.6,.85,.3,.7,.7,1600,.85,90,60,3,1,1408,1408,1152,3,false,false,RECORD,428
26052,TableScan_Group,57114,4000000,128000000,20,2,true,ore,false,true,true,true,70000000,false,true,600,true,true,false,false,6,6,130,100,20,.6,.85,.3,.7,.7,1600,.85,90,60,3,1,1408,1408,1152,3,false,false,RECORD,428
27105,TableScan_Group,57114,4000000,128000000,20,2,true,ore,false,true,true,true,70000000,false,true,600,true,true,false,false,6,6,130,100,20,.6,.85,.3,.7,.7,1600,.85,90,60,3,1,1408,1408,1152,3,false,false,RECORD,428
19062,TableScan_Select,57114,4000000,128000000,1,2,true,ore,false,true,true,true,70000000,false,true,600,true,true,false,false,6,6,130,100,20,.6,.85,.3,.7,.7,1600,.85,90,60,3,1,1408,1408,1152,3,false,false,RECORD,428
193.086,5
16080,TableScan_None,3670000,4000000,384000000,0,3,true,none,false,true,true,true,90000000,false,true,500,false,true,false,true,4,12,110,80,5,.9,.80,.3,.7,.4,700,.25,40,40,4,4,1664,1152,1280,4,false,true,RECORD,823
39244,TableScan_Join,16846358,4000000,384000000,21,3,true,none,false,true,true,true,90000000,false,true,500,false,true,false,true,4,12,110,80,5,.9,.80,.3,.7,.4,700,.25,40,40,4,4,1664,1152,1280,4,false,true,RECORD,823
24516,TableScan_Group,57114,4000000,384000000,21,3,true,none,false,true,true,true,90000000,false,true,500,false,true,false,true,4,12,110,80,5,.9,.80,.3,.7,.4,700,.25,40,40,4,4,1664,1152,1280,4,false,true,RECORD,823
23834,TableScan_Group,57114,4000000,384000000,21,3,true,none,false,true,true,true,90000000,false,true,500,false,true,false,true,4,12,110,80,5,.9,.80,.3,.7,.4,700,.25,40,40,4,4,1664,1152,1280,4,false,true,RECORD,823
16979,TableScan_Select,57114,4000000,384000000,1,3,true,none,false,true,true,true,90000000,false,true,500,false,true,false,true,4,12,110,80,5,.9,.80,.3,.7,.4,700,.25,40,40,4,4,1664,1152,1280,4,false,true,RECORD,823
299.869,5
71766,TableScan_Join,19110000,20000000,448000000,11,1,false,none,true,false,true,true,70000000,false,true,800,false,true,true,true,12,4,100,30,15,.7,.75,.4,.9,.8,700,1.00,80,60,3,4,1664,1408,1408,3,true,true,RECORD,326
125385,TableScan_Join,84260100,20000000,448000000,11,1,false,none,true,false,true,true,70000000,false,true,800,false,true,true,true,12,4,100,30,15,.7,.75,.4,.9,.8,700,1.00,80,60,3,4,1664,1408,1408,3,true,true,RECORD,326
22149,TableScan_Group,751841,20000000,448000000,11,1,false,none,true,false,true,true,70000000,false,true,800,false,true,true,true,12,4,100,30,15,.7,.75,.4,.9,.8,700,1.00,80,60,3,4,1664,1408,1408,3,true,true,RECORD,326
21208,TableScan_Group,668076,20000000,448000000,11,1,false,none,true,false,true,true,70000000,false,true,800,false,true,true,true,12,4,100,30,15,.7,.75,.4,.9,.8,700,1.00,80,60,3,4,1664,1408,1408,3,true,true,RECORD,326
14753,TableScan_Select,284147,20000000,448000000,1,1,false,none,true,false,true,true,70000000,false,true,800,false,true,true,true,12,4,100,30,15,.7,.75,.4,.9,.8,700,1.00,80,60,3,4,1664,1408,1408,3,true,true,RECORD,326
301.551,5
64809,TableScan_Join,19110000,20000000,128000000,7,1,true,inial,false,false,true,false,70000000,false,false,800,true,true,false,true,12,4,120,100,20,.6,.75,.4,.7,.7,1000,.85,10,40,3,3,1536,1408,1280,3,true,false,RECORD,840
145301,TableScan_Join,84260100,20000000,128000000,7,1,true,inial,false,false,true,false,70000000,false,false,800,true,true,false,true,12,4,120,100,20,.6,.75,.4,.7,.7,1000,.85,10,40,3,3,1536,1408,1280,3,true,false,RECORD,840
16742,TableScan_Group,284147,20000000,128000000,7,1,true,inial,false,false,true,false,70000000,false,false,800,true,true,false,true,12,4,120,100,20,.6,.75,.4,.7,.7,1000,.85,10,40,3,3,1536,1408,1280,3,true,false,RECORD,840
16700,TableScan_Group,284147,20000000,128000000,7,1,true,inial,false,false,true,false,70000000,false,false,800,true,true,false,true,12,4,120,100,20,.6,.75,.4,.7,.7,1000,.85,10,40,3,3,1536,1408,1280,3,true,false,RECORD,840
13865,TableScan_Select,284147,20000000,128000000,1,1,true,inial,false,false,true,false,70000000,false,false,800,true,true,false,true,12,4,120,100,20,.6,.75,.4,.7,.7,1000,.85,10,40,3,3,1536,1408,1280,3,true,false,RECORD,840
303.5,4
82656,TableScan_Join,19110000,20000000,448000000,6,1,false,none,false,true,false,true,80000000,true,false,500,true,true,false,false,2,12,100,20,5,.7,.50,.4,.9,.2,1700,.20,40,50,4,3,1664,2048,1664,2,true,true,BLOCK,498
154019,TableScan_Join,84260100,20000000,448000000,6,1,false,none,false,true,false,true,80000000,true,false,500,true,true,false,false,2,12,100,20,5,.7,.50,.4,.9,.2,1700,.20,40,50,4,3,1664,2048,1664,2,true,true,BLOCK,498
17341,TableScan_Group,751841,20000000,448000000,6,1,false,none,false,true,false,true,80000000,true,false,500,true,true,false,false,2,12,100,20,5,.7,.50,.4,.9,.2,1700,.20,40,50,4,3,1664,2048,1664,2,true,true,BLOCK,498
12842,TableScan_Select,284147,20000000,448000000,1,1,false,none,false,true,false,true,80000000,true,false,500,true,true,false,false,2,12,100,20,5,.7,.50,.4,.9,.2,1700,.20,40,50,4,3,1664,2048,1664,2,true,true,BLOCK,498
163.455,4
33578,TableScan_Join,7650000,8000000,512000000,20,1,true,ore,false,true,false,true,20000000,false,false,600,false,true,false,false,6,4,140,90,5,.5,.70,.3,.5,.1,1300,.15,80,40,3,2,1920,1408,1408,4,false,false,BLOCK,974
49143,TableScan_Join,33686779,8000000,512000000,20,1,true,ore,false,true,false,true,20000000,false,false,600,false,true,false,false,6,4,140,90,5,.5,.70,.3,.5,.1,1300,.15,80,40,3,2,1920,1408,1408,4,false,false,BLOCK,974
24248,TableScan_Group,114051,8000000,512000000,20,1,true,ore,false,true,false,true,20000000,false,false,600,false,true,false,false,6,4,140,90,5,.5,.70,.3,.5,.1,1300,.15,80,40,3,2,1920,1408,1408,4,false,false,BLOCK,974
17829,TableScan_Select,114051,8000000,512000000,1,1,true,ore,false,true,false,true,20000000,false,false,600,false,true,false,false,6,4,140,90,5,.5,.70,.3,.5,.1,1300,.15,80,40,3,2,1920,1408,1408,4,false,false,BLOCK,974
809.896,5
184969,TableScan_Join,38235000,40000000,192000000,1,2,false,inial,true,true,true,true,30000000,false,true,900,false,true,false,false,12,12,140,20,5,.6,.95,.3,.5,.7,1300,.20,30,50,2,3,1280,1536,1536,3,false,true,RECORD,414
510281,TableScan_Join,168560989,40000000,192000000,1,2,false,inial,true,true,true,true,30000000,false,true,900,false,true,false,false,12,12,140,20,5,.6,.95,.3,.5,.7,1300,.20,30,50,2,3,1280,1536,1536,3,false,true,RECORD,414
29321,TableScan_Group,1499110,40000000,192000000,1,2,false,inial,true,true,true,true,30000000,false,true,900,false,true,false,false,12,12,140,20,5,.6,.95,.3,.5,.7,1300,.20,30,50,2,3,1280,1536,1536,3,false,true,RECORD,414
23562,TableScan_Group,566703,40000000,192000000,1,2,false,inial,true,true,true,true,30000000,false,true,900,false,true,false,false,12,12,140,20,5,.6,.95,.3,.5,.7,1300,.20,30,50,2,3,1280,1536,1536,3,false,true,RECORD,414
14812,TableScan_Select,566703,40000000,192000000,1,2,false,inial,true,true,true,true,30000000,false,true,900,false,true,false,false,12,12,140,20,5,.6,.95,.3,.5,.7,1300,.20,30,50,2,3,1280,1536,1536,3,false,true,RECORD,414
1379.725,4
58695,TableScan_Join,7650000,8000000,320000000,1,2,false,ore,true,true,false,true,70000000,true,true,700,true,false,false,false,10,6,120,50,15,.7,.75,.2,.6,.3,1800,.65,80,50,4,1,1920,1152,1408,4,false,false,RECORD,810
99295,TableScan_Join,33686779,8000000,320000000,1,2,false,ore,true,true,false,true,70000000,true,true,700,true,false,false,false,10,6,120,50,15,.7,.75,.2,.6,.3,1800,.65,80,50,4,1,1920,1152,1408,4,false,false,RECORD,810
17254,TableScan_Group,301828,8000000,320000000,1,2,false,ore,true,true,false,true,70000000,true,true,700,true,false,false,false,10,6,120,50,15,.7,.75,.2,.6,.3,1800,.65,80,50,4,1,1920,1152,1408,4,false,false,RECORD,810
13651,TableScan_Select,114051,8000000,320000000,1,2,false,ore,true,true,false,true,70000000,true,true,700,true,false,false,false,10,6,120,50,15,.7,.75,.2,.6,.3,1800,.65,80,50,4,1,1920,1152,1408,4,false,false,RECORD,810
336.711,5
62599,TableScan_Join,7650000,8000000,320000000,6,3,false,inial,true,false,true,true,40000000,false,true,800,true,false,true,true,8,4,100,40,10,1.0,.80,.5,.5,.1,600,.15,60,50,2,1,1664,1536,1152,1,true,true,BLOCK,281
77947,TableScan_Join,33686779,8000000,320000000,6,3,false,inial,true,false,true,true,40000000,false,true,800,true,false,true,true,8,4,100,40,10,1.0,.80,.5,.5,.1,600,.15,60,50,2,1,1664,1536,1152,1,true,true,BLOCK,281
14210,TableScan_Group,301828,8000000,320000000,6,3,false,inial,true,false,true,true,40000000,false,true,800,true,false,true,true,8,4,100,40,10,1.0,.80,.5,.5,.1,600,.15,60,50,2,1,1664,1536,1152,1,true,true,BLOCK,281
14961,TableScan_Group,244251,8000000,320000000,6,3,false,inial,true,false,true,true,40000000,false,true,800,true,false,true,true,8,4,100,40,10,1.0,.80,.5,.5,.1,600,.15,60,50,2,1,1664,1536,1152,1,true,true,BLOCK,281
11808,TableScan_Select,114051,8000000,320000000,1,3,false,inial,true,false,true,true,40000000,false,true,800,true,false,true,true,8,4,100,40,10,1.0,.80,.5,.5,.1,600,.15,60,50,2,1,1664,1536,1152,1,true,true,BLOCK,281
355.253,5
66582,TableScan_Join,19110000,20000000,128000000,5,2,true,inial,true,false,true,false,80000000,false,false,500,false,false,true,true,2,2,120,80,5,.5,.90,.2,.6,.2,800,.95,30,60,2,1,1792,1792,1792,3,true,false,BLOCK,917
196283,TableScan_Join,84260100,20000000,128000000,5,2,true,inial,true,false,true,false,80000000,false,false,500,false,false,true,true,2,2,120,80,5,.5,.90,.2,.6,.2,800,.95,30,60,2,1,1792,1792,1792,3,true,false,BLOCK,917
16584,TableScan_Group,284147,20000000,128000000,5,2,true,inial,true,false,true,false,80000000,false,false,500,false,false,true,true,2,2,120,80,5,.5,.90,.2,.6,.2,800,.95,30,60,2,1,1792,1792,1792,3,true,false,BLOCK,917
15659,TableScan_Group,284147,20000000,128000000,5,2,true,inial,true,false,true,false,80000000,false,false,500,false,false,true,true,2,2,120,80,5,.5,.90,.2,.6,.2,800,.95,30,60,2,1,1792,1792,1792,3,true,false,BLOCK,917
13798,TableScan_Select,284147,20000000,128000000,1,2,true,inial,true,false,true,false,80000000,false,false,500,false,false,true,true,2,2,120,80,5,.5,.90,.2,.6,.2,800,.95,30,60,2,1,1792,1792,1792,3,true,false,BLOCK,917
195.115,5
33772,TableScan_Join,3830000,4000000,384000000,23,1,true,ore,true,false,true,false,50000000,true,false,600,true,false,false,false,2,10,150,50,15,.5,.50,.3,.5,0,1100,.40,70,40,1,1,1408,1408,1408,3,false,true,BLOCK,554
44196,TableScan_Join,16846358,4000000,384000000,23,1,true,ore,true,false,true,false,50000000,true,false,600,true,false,false,false,2,10,150,50,15,.5,.50,.3,.5,0,1100,.40,70,40,1,1,1408,1408,1408,3,false,true,BLOCK,554
27908,TableScan_Group,57114,4000000,384000000,23,1,true,ore,true,false,true,false,50000000,true,false,600,true,false,false,false,2,10,150,50,15,.5,.50,.3,.5,0,1100,.40,70,40,1,1,1408,1408,1408,3,false,true,BLOCK,554
25796,TableScan_Group,57114,4000000,384000000,23,1,true,ore,true,false,true,false,50000000,true,false,600,true,false,false,false,2,10,150,50,15,.5,.50,.3,.5,0,1100,.40,70,40,1,1,1408,1408,1408,3,false,true,BLOCK,554
17792,TableScan_Select,57114,4000000,384000000,1,1,true,ore,true,false,true,false,50000000,true,false,600,true,false,false,false,2,10,150,50,15,.5,.50,.3,.5,0,1100,.40,70,40,1,1,1408,1408,1408,3,false,true,BLOCK,554
287.605,5
65211,TableScan_Join,19110000,20000000,192000000,14,4,true,ore,false,false,true,true,100000000,false,false,1000,true,true,true,true,12,10,120,50,20,.6,.70,.4,.9,.2,1400,.25,100,40,3,2,1408,1920,1536,1,true,true,RECORD,955
116081,TableScan_Join,84260100,20000000,192000000,14,4,true,ore,false,false,true,true,100000000,false,false,1000,true,true,true,true,12,10,120,50,20,.6,.70,.4,.9,.2,1400,.25,100,40,3,2,1408,1920,1536,1,true,true,RECORD,955
22872,TableScan_Group,284147,20000000,192000000,14,4,true,ore,false,false,true,true,100000000,false,false,1000,true,true,true,true,12,10,120,50,20,.6,.70,.4,.9,.2,1400,.25,100,40,3,2,1408,1920,1536,1,true,true,RECORD,955
20822,TableScan_Group,284147,20000000,192000000,14,4,true,ore,false,false,true,true,100000000,false,false,1000,true,true,true,true,12,10,120,50,20,.6,.70,.4,.9,.2,1400,.25,100,40,3,2,1408,1920,1536,1,true,true,RECORD,955
15826,TableScan_Select,284147,20000000,192000000,1,4,true,ore,false,false,true,true,100000000,false,false,1000,true,true,true,true,12,10,120,50,20,.6,.70,.4,.9,.2,1400,.25,100,40,3,2,1408,1920,1536,1,true,true,RECORD,955
439.438,4
148354,TableScan_Join,38235000,40000000,448000000,3,3,true,inial,true,true,true,true,80000000,true,true,800,false,true,true,false,8,2,120,90,10,.7,.70,.3,.8,.8,900,.05,70,60,3,1,1664,1152,1280,2,false,true,RECORD,880
209048,TableScan_Join,168560989,40000000,448000000,3,3,true,inial,true,true,true,true,80000000,true,true,800,false,true,true,false,8,2,120,90,10,.7,.70,.3,.8,.8,900,.05,70,60,3,1,1664,1152,1280,2,false,true,RECORD,880
18733,TableScan_Group,566703,40000000,448000000,3,3,true,inial,true,true,true,true,80000000,true,true,800,false,true,true,false,8,2,120,90,10,.7,.70,.3,.8,.8,900,.05,70,60,3,1,1664,1152,1280,2,false,true,RECORD,880
18153,TableScan_Group,566703,40000000,448000000,3,3,true,inial,true,true,true,true,80000000,true,true,800,false,true,true,false,8,2,120,90,10,.7,.70,.3,.8,.8,900,.05,70,60,3,1,1664,1152,1280,2,false,true,RECORD,880
195.022,4
40810,TableScan_Join,19110000,20000000,192000000,11,3,false,inial,true,false,false,false,90000000,true,false,1000,true,false,true,true,2,4,110,80,10,1.0,.70,.5,.7,0,1600,.75,20,50,4,3,1152,2048,1536,2,false,false,BLOCK,629
84073,TableScan_Join,84260100,20000000,192000000,11,3,false,inial,true,false,false,false,90000000,true,false,1000,true,false,true,true,2,4,110,80,10,1.0,.70,.5,.7,0,1600,.75,20,50,4,3,1152,2048,1536,2,false,false,BLOCK,629
20780,TableScan_Group,751841,20000000,192000000,11,3,false,inial,true,false,false,false,90000000,true,false,1000,true,false,true,true,2,4,110,80,10,1.0,.70,.5,.7,0,1600,.75,20,50,4,3,1152,2048,1536,2,false,false,BLOCK,629
14717,TableScan_Select,284147,20000000,192000000,1,3,false,inial,true,false,false,false,90000000,true,false,1000,true,false,true,true,2,4,110,80,10,1.0,.70,.5,.7,0,1600,.75,20,50,4,3,1152,2048,1536,2,false,false,BLOCK,629
493.195,4
88530,TableScan_Join,38235000,40000000,448000000,16,3,true,none,true,false,false,false,100000000,true,false,600,false,false,true,true,10,2,150,40,10,.6,.90,.3,.6,0,1900,.15,40,40,4,2,1920,1408,1536,3,true,true,BLOCK,479
329972,TableScan_Join,168560989,40000000,448000000,16,3,true,none,true,false,false,false,100000000,true,false,600,false,false,true,true,10,2,150,40,10,.6,.90,.3,.6,0,1900,.15,40,40,4,2,1920,1408,1536,3,true,true,BLOCK,479
20685,TableScan_Group,566703,40000000,448000000,16,3,true,none,true,false,false,false,100000000,true,false,600,false,false,true,true,10,2,150,40,10,.6,.90,.3,.6,0,1900,.15,40,40,4,2,1920,1408,1536,3,true,true,BLOCK,479
14819,TableScan_Select,566703,40000000,448000000,1,3,true,none,true,false,false,false,100000000,true,false,600,false,false,true,true,10,2,150,40,10,.6,.90,.3,.6,0,1900,.15,40,40,4,2,1920,1408,1536,3,true,true,BLOCK,479
321.142,5
63860,TableScan_Join,38235000,40000000,320000000,9,3,true,inial,true,true,true,false,90000000,true,true,600,true,false,false,false,8,10,140,60,10,.6,.55,.3,.8,.3,1000,.25,10,40,3,1,2048,1664,2048,1,false,true,BLOCK,662
165361,TableScan_Join,168560989,40000000,320000000,9,3,true,inial,true,true,true,false,90000000,true,true,600,true,false,false,false,8,10,140,60,10,.6,.55,.3,.8,.3,1000,.25,10,40,3,1,2048,1664,2048,1,false,true,BLOCK,662
18773,TableScan_Group,566703,40000000,320000000,9,3,true,inial,true,true,true,false,90000000,true,true,600,true,false,false,false,8,10,140,60,10,.6,.55,.3,.8,.3,1000,.25,10,40,3,1,2048,1664,2048,1,false,true,BLOCK,662
16892,TableScan_Group,566703,40000000,320000000,9,3,true,inial,true,true,true,false,90000000,true,true,600,true,false,false,false,8,10,140,60,10,.6,.55,.3,.8,.3,1000,.25,10,40,3,1,2048,1664,2048,1,false,true,BLOCK,662
12705,TableScan_Select,566703,40000000,320000000,1,3,true,inial,true,true,true,false,90000000,true,true,600,true,false,false,false,8,10,140,60,10,.6,.55,.3,.8,.3,1000,.25,10,40,3,1,2048,1664,2048,1,false,true,BLOCK,662
413.188,5
78222,TableScan_Join,38235000,40000000,128000000,24,1,false,none,true,true,true,false,90000000,false,false,900,false,false,false,true,8,2,140,50,10,.5,.85,.4,.6,.9,1900,.35,50,50,2,2,1280,1920,1152,1,true,true,BLOCK,761
211106,TableScan_Join,168560989,40000000,128000000,24,1,false,none,true,true,true,false,90000000,false,false,900,false,false,false,true,8,2,140,50,10,.5,.85,.4,.6,.9,1900,.35,50,50,2,2,1280,1920,1152,1,true,true,BLOCK,761
30262,TableScan_Group,1499110,40000000,128000000,24,1,false,none,true,true,true,false,90000000,false,false,900,false,false,false,true,8,2,140,50,10,.5,.85,.4,.6,.9,1900,.35,50,50,2,2,1280,1920,1152,1,true,true,BLOCK,761
31656,TableScan_Group,1419215,40000000,128000000,24,1,false,none,true,true,true,false,90000000,false,false,900,false,false,false,true,8,2,140,50,10,.5,.85,.4,.6,.9,1900,.35,50,50,2,2,1280,1920,1152,1,true,true,BLOCK,761
18700,TableScan_Select,566703,40000000,128000000,1,1,false,none,true,true,true,false,90000000,false,false,900,false,false,false,true,8,2,140,50,10,.5,.85,.4,.6,.9,1900,.35,50,50,2,2,1280,1920,1152,1,true,true,BLOCK,761
199.069,5
10892,TableScan_None,7340000,8000000,512000000,0,3,true,ore,false,false,true,true,100000000,false,false,900,false,true,true,false,8,10,100,10,5,.9,.55,.3,.5,.9,1200,.30,40,50,4,3,1024,1792,1152,1,true,true,RECORD,998
63843,TableScan_Join,33686779,8000000,512000000,14,3,true,ore,false,false,true,true,100000000,false,false,900,false,true,true,false,8,10,100,10,5,.9,.55,.3,.5,.9,1200,.30,40,50,4,3,1024,1792,1152,1,true,true,RECORD,998
20384,TableScan_Group,114051,8000000,512000000,14,3,true,ore,false,false,true,true,100000000,false,false,900,false,true,true,false,8,10,100,10,5,.9,.55,.3,.5,.9,1200,.30,40,50,4,3,1024,1792,1152,1,true,true,RECORD,998
19926,TableScan_Group,114051,8000000,512000000,14,3,true,ore,false,false,true,true,100000000,false,false,900,false,true,true,false,8,10,100,10,5,.9,.55,.3,.5,.9,1200,.30,40,50,4,3,1024,1792,1152,1,true,true,RECORD,998
14720,TableScan_Select,114051,8000000,512000000,1,3,true,ore,false,false,true,true,100000000,false,false,900,false,true,true,false,8,10,100,10,5,.9,.55,.3,.5,.9,1200,.30,40,50,4,3,1024,1792,1152,1,true,true,RECORD,998
413.229,5
78597,TableScan_Join,38235000,40000000,384000000,9,2,true,ore,false,false,true,false,60000000,true,false,1000,true,true,true,false,12,2,140,70,15,.9,.55,.3,.9,.5,1800,.65,10,60,1,4,1792,1664,1408,2,true,false,BLOCK,308
236093,TableScan_Join,168560989,40000000,384000000,9,2,true,ore,false,false,true,false,60000000,true,false,1000,true,true,true,false,12,2,140,70,15,.9,.55,.3,.9,.5,1800,.65,10,60,1,4,1792,1664,1408,2,true,false,BLOCK,308
19774,TableScan_Group,566703,40000000,384000000,9,2,true,ore,false,false,true,false,60000000,true,false,1000,true,true,true,false,12,2,140,70,15,.9,.55,.3,.9,.5,1800,.65,10,60,1,4,1792,1664,1408,2,true,false,BLOCK,308
16885,TableScan_Group,566703,40000000,384000000,9,2,true,ore,false,false,true,false,60000000,true,false,1000,true,true,true,false,12,2,140,70,15,.9,.55,.3,.9,.5,1800,.65,10,60,1,4,1792,1664,1408,2,true,false,BLOCK,308
13808,TableScan_Select,566703,40000000,384000000,1,2,true,ore,false,false,true,false,60000000,true,false,1000,true,true,true,false,12,2,140,70,15,.9,.55,.3,.9,.5,1800,.65,10,60,1,4,1792,1664,1408,2,true,false,BLOCK,308
347.241,5
63311,TableScan_Join,38235000,40000000,128000000,5,1,true,none,false,false,true,false,30000000,true,false,600,true,false,true,true,2,12,130,50,5,.7,.75,.5,.5,.1,1600,1.00,60,60,3,4,2048,2048,1664,4,false,true,RECORD,808
192201,TableScan_Join,168560989,40000000,128000000,5,1,true,none,false,false,true,false,30000000,true,false,600,true,false,true,true,2,12,130,50,5,.7,.75,.5,.5,.1,1600,1.00,60,60,3,4,2048,2048,1664,4,false,true,RECORD,808
16518,TableScan_Group,566703,40000000,128000000,5,1,true,none,false,false,true,false,30000000,true,false,600,true,false,true,true,2,12,130,50,5,.7,.75,.5,.5,.1,1600,1.00,60,60,3,4,2048,2048,1664,4,false,true,RECORD,808
16807,TableScan_Group,566703,40000000,128000000,5,1,true,none,false,false,true,false,30000000,true,false,600,true,false,true,true,2,12,130,50,5,.7,.75,.5,.5,.1,1600,1.00,60,60,3,4,2048,2048,1664,4,false,true,RECORD,808
13709,TableScan_Select,566703,40000000,128000000,1,1,true,none,false,false,true,false,30000000,true,false,600,true,false,true,true,2,12,130,50,5,.7,.75,.5,.5,.1,1600,1.00,60,60,3,4,2048,2048,1664,4,false,true,RECORD,808
481.529,5
123204,TableScan_Join,38235000,40000000,448000000,6,2,true,ore,false,false,true,true,30000000,false,false,1000,false,true,false,true,10,8,110,100,10,.5,.70,.3,.8,.4,1300,.45,10,50,1,2,2048,1280,1024,4,true,false,BLOCK,874
266457,TableScan_Join,168560989,40000000,448000000,6,2,true,ore,false,false,true,true,30000000,false,false,1000,false,true,false,true,10,8,110,100,10,.5,.70,.3,.8,.4,1300,.45,10,50,1,2,2048,1280,1024,4,true,false,BLOCK,874
17514,TableScan_Group,566703,40000000,448000000,6,2,true,ore,false,false,true,true,30000000,false,false,1000,false,true,false,true,10,8,110,100,10,.5,.70,.3,.8,.4,1300,.45,10,50,1,2,2048,1280,1024,4,true,false,BLOCK,874
15865,TableScan_Group,566703,40000000,448000000,6,2,true,ore,false,false,true,true,30000000,false,false,1000,false,true,false,true,10,8,110,100,10,.5,.70,.3,.8,.4,1300,.45,10,50,1,2,2048,1280,1024,4,true,false,BLOCK,874
13902,TableScan_Select,566703,40000000,448000000,1,2,true,ore,false,false,true,true,30000000,false,false,1000,false,true,false,true,10,8,110,100,10,.5,.70,.3,.8,.4,1300,.45,10,50,1,2,2048,1280,1024,4,true,false,BLOCK,874
279.154,4
52310,TableScan_Join,38235000,40000000,192000000,8,4,true,none,true,false,false,false,80000000,false,false,700,true,false,false,true,2,4,110,30,5,.5,.55,.2,.5,.6,2000,.95,100,40,1,4,1152,1152,1408,3,false,true,RECORD,237
